TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Crimes,2019,6,29,20,0,25XX NAPIER ST,Hastings-Sunrise,496165.2725,5458030.166
Other Crimes,2019,9,22,15,45,25XX PANDORA ST,Hastings-Sunrise,496160.963,5458921.157
Other Crimes,2019,6,9,18,29,25XX TRINITY ST,Hastings-Sunrise,496189.8216,5459667.79
Other Crimes,2019,4,2,12,30,25XX WILLIAM ST,Hastings-Sunrise,496103.4532,5457937.352
Other Crimes,2019,7,5,3,15,26XX CHARLES ST,Hastings-Sunrise,496220.2342,5457831.897
Other Crimes,2019,1,30,11,25,26XX E 2ND AVE,Hastings-Sunrise,496367.0402,5457298.814
Other Crimes,2019,2,8,19,50,26XX E 2ND AVE,Hastings-Sunrise,496367.0402,5457298.814
Other Crimes,2019,2,23,10,0,26XX E BROADWAY AVE,Hastings-Sunrise,496346.2038,5456588.284
Other Crimes,2019,2,23,20,15,26XX E BROADWAY AVE,Hastings-Sunrise,496346.2038,5456588.284
Other Crimes,2019,2,23,23,0,26XX E BROADWAY AVE,Hastings-Sunrise,496346.2038,5456588.284
Other Crimes,2019,6,19,20,0,26XX E BROADWAY AVE,Hastings-Sunrise,496346.2038,5456588.284
Other Crimes,2019,12,21,3,0,26XX E HASTINGS ST,Hastings-Sunrise,496257.6558,5458708.715
Other Crimes,2019,5,11,16,0,26XX E HASTINGS ST,Hastings-Sunrise,496264.7051,5458708.695
Other Crimes,2019,12,3,20,30,26XX E HASTINGS ST,Hastings-Sunrise,496271.7796,5458717.82
Other Crimes,2019,12,11,20,30,26XX E HASTINGS ST,Hastings-Sunrise,496271.7796,5458717.82
Other Crimes,2019,10,22,9,41,26XX E HASTINGS ST,Hastings-Sunrise,496273.4778,5458708.671
Other Crimes,2019,10,11,17,0,26XX E HASTINGS ST,Hastings-Sunrise,496285.853,5458708.637
Other Crimes,2019,11,11,21,30,26XX E HASTINGS ST,Hastings-Sunrise,496291.8842,5458708.621
Other Crimes,2019,9,5,17,0,26XX E PENDER ST,Hastings-Sunrise,496228.7834,5458604.965
Other Crimes,2019,5,12,21,0,26XX ETON ST,Hastings-Sunrise,496227.9976,5459439.477
Other Crimes,2019,10,22,19,15,26XX FRANKLIN ST,Hastings-Sunrise,496240.8891,5458809.226
Other Crimes,2019,2,11,0,24,26XX FRANKLIN ST,Hastings-Sunrise,496272.2913,5458818.348
Other Crimes,2019,7,23,2,0,26XX NAPIER ST,Hastings-Sunrise,496225.1743,5458020.825
Other Crimes,2019,8,12,18,0,26XX NAPIER ST,Hastings-Sunrise,496331.8897,5458020.636
Other Crimes,2019,11,22,11,14,26XX OXFORD ST,Hastings-Sunrise,496296.8777,5459220.649
Other Crimes,2019,10,10,23,0,26XX TRANS CANADA HWY,Hastings-Sunrise,497820.3099,5457814.673
Other Crimes,2019,2,2,14,0,26XX VENABLES ST,Hastings-Sunrise,496274.8149,5458216.556
Other Crimes,2019,1,5,1,0,26XX WALL ST,Hastings-Sunrise,496233.2732,5459879.439
Other Crimes,2019,6,26,8,0,27XX ADANAC ST,Hastings-Sunrise,496593.102,5458295.835
Other Crimes,2019,3,24,16,0,27XX CAMBRIDGE ST,Hastings-Sunrise,496430.6109,5459336.149
Other Crimes,2019,5,17,23,0,27XX CHARLES ST,Hastings-Sunrise,496412.1926,5457831.149
Other Crimes,2019,8,15,2,0,27XX E 4TH AVE,Hastings-Sunrise,496408.7614,5457097.504
Other Crimes,2019,1,29,21,30,27XX E 7TH AVE,Hastings-Sunrise,496403.4156,5456785.757
Other Crimes,2019,5,12,11,22,27XX E 8TH AVE,Hastings-Sunrise,496430.9737,5456693.281
Other Crimes,2019,6,8,22,21,27XX E BROADWAY AVE,Hastings-Sunrise,496493.7098,5456587.907
Other Crimes,2019,6,14,19,0,27XX E GEORGIA ST,Hastings-Sunrise,496412.9306,5458388.062
Other Crimes,2019,3,26,22,31,27XX E HASTINGS ST,Hastings-Sunrise,496447.5088,5458717.313
Other Crimes,2019,11,7,0,0,27XX E HASTINGS ST,Hastings-Sunrise,496482.315,5458717.196
Other Crimes,2019,2,17,23,0,27XX E PENDER ST,Hastings-Sunrise,496435.5937,5458613.166
Other Crimes,2019,7,1,4,25,27XX E PENDER ST,Hastings-Sunrise,496588.2721,5458603.232
Other Crimes,2019,11,9,12,55,27XX ETON ST,Hastings-Sunrise,496486.6595,5459437.18
Other Crimes,2019,11,10,1,18,27XX FRANKLIN ST,Hastings-Sunrise,496421.9317,5458809.074
Other Crimes,2019,6,11,19,0,27XX KITCHENER ST,Hastings-Sunrise,496415.2639,5457723.035
Other Crimes,2019,2,14,7,55,27XX KITCHENER ST,Hastings-Sunrise,496418.6329,5457723.032
Other Crimes,2019,10,17,23,0,27XX OXFORD ST,Hastings-Sunrise,496527.7258,5459210.098
Other Crimes,2019,11,7,0,0,27XX PANDORA ST,Hastings-Sunrise,496507.0041,5458910.312
Other Crimes,2019,4,4,15,0,27XX PARKER ST,Hastings-Sunrise,496474.5293,5458111.774
Other Crimes,2019,10,9,18,31,27XX TURNER ST,Hastings-Sunrise,496516.3733,5458479.345
Other Crimes,2019,7,4,20,18,27XX WILLIAM ST,Hastings-Sunrise,496531.9881,5457936.856
Other Crimes,2019,4,17,13,0,27XX WILLIAM ST,Hastings-Sunrise,496580.709,5457936.563
Other Crimes,2019,5,26,0,0,27XX WILLIAM ST,Hastings-Sunrise,496580.709,5457936.563
Other Crimes,2019,1,8,19,15,28XX E 1ST AVE,Hastings-Sunrise,496590.7519,5457399.756
Other Crimes,2019,1,29,18,30,28XX E 6TH AVE,Hastings-Sunrise,496604.1825,5456884.108
Other Crimes,2019,9,1,18,0,28XX E 7TH AVE,Hastings-Sunrise,496590.1237,5456785.349
Other Crimes,2019,9,2,1,45,28XX E 7TH AVE,Hastings-Sunrise,496590.1237,5456785.349
Other Crimes,2019,1,28,16,19,28XX E 7TH AVE,Hastings-Sunrise,496655.9369,5456785.463
Other Crimes,2019,11,21,21,0,28XX E BROADWAY AVE,Hastings-Sunrise,496762.3572,5456581.916
Other Crimes,2019,6,11,5,45,28XX E GEORGIA ST,Hastings-Sunrise,496608.3365,5458387.945
Other Crimes,2019,6,4,13,50,28XX E HASTINGS ST,Hastings-Sunrise,496681.7818,5458707.636
Other Crimes,2019,2,2,22,56,28XX E HASTINGS ST,Hastings-Sunrise,496773.3471,5458716.784
Other Crimes,2019,2,3,18,49,28XX E HASTINGS ST,Hastings-Sunrise,496773.3471,5458716.784
Other Crimes,2019,9,7,12,30,28XX FRANKLIN ST,Hastings-Sunrise,496727.0356,5458817.241
Other Crimes,2019,7,29,22,0,28XX GRANT ST,Hastings-Sunrise,496597.6807,5457618.5
Other Crimes,2019,6,11,18,45,28XX KITCHENER ST,Hastings-Sunrise,496599.3745,5457722.813
Other Crimes,2019,9,10,22,30,28XX KITCHENER ST,Hastings-Sunrise,496599.3745,5457722.813
Other Crimes,2019,1,19,4,0,28XX MCGILL ST,Hastings-Sunrise,496750.9289,5459542.033
Other Crimes,2019,9,13,8,41,28XX OXFORD ST,Hastings-Sunrise,496604.9533,5459209.743
Other Crimes,2019,2,1,18,0,28XX TRINITY ST,Hastings-Sunrise,496610.9175,5459658.001
Other Crimes,2019,2,6,16,22,28XX TRINITY ST,Hastings-Sunrise,496639.4305,5459657.953
Other Crimes,2019,2,19,21,0,28XX TURNER ST,Hastings-Sunrise,496613.1802,5458479.233
Other Crimes,2019,6,5,22,30,28XX WILLIAM ST,Hastings-Sunrise,496726.5231,5457934.768
Other Crimes,2019,8,22,14,0,29XX CHARLES ST,Hastings-Sunrise,496835.2989,5457829.66
Other Crimes,2019,9,1,0,0,29XX E BROADWAY AVE,Hastings-Sunrise,496866.236,5456580.252
Other Crimes,2019,8,26,0,6,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2019,11,4,0,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Other Crimes,2019,12,12,5,18,29XX E PENDER ST,Hastings-Sunrise,496803.6768,5458602.111
Other Crimes,2019,10,25,9,30,29XX E PENDER ST,Hastings-Sunrise,496818.1923,5458602.081
Other Crimes,2019,8,14,17,30,29XX KITCHENER ST,Hastings-Sunrise,496845.3208,5457721.368
Other Crimes,2019,1,16,12,0,2XX KAMLOOPS ST,Hastings-Sunrise,496034.9504,5458903.369
Other Crimes,2019,4,6,18,50,2XX RENFREW ST,Hastings-Sunrise,496805.1826,5458912.131
Other Crimes,2019,4,6,19,0,2XX RENFREW ST,Hastings-Sunrise,496805.1826,5458912.131
Other Crimes,2019,10,26,19,36,30XX CHARLES ST,Hastings-Sunrise,497156.061,5457837.739
Other Crimes,2019,9,4,22,45,30XX E 3RD AVE,Hastings-Sunrise,497053.0345,5457207.219
Other Crimes,2019,6,29,17,15,30XX E GEORGIA ST,Hastings-Sunrise,496990.1119,5458386.269
Other Crimes,2019,5,24,18,30,30XX GRANT ST,Hastings-Sunrise,497128.0657,5457617.198
Other Crimes,2019,8,18,13,0,30XX MILLER DR,Hastings-Sunrise,496981.3737,5459242.727
Other Crimes,2019,1,27,21,50,31XX ADANAC ST,Hastings-Sunrise,497220.8573,5458305.937
Other Crimes,2019,4,27,22,43,31XX ADANAC ST,Hastings-Sunrise,497220.8573,5458305.937
Other Crimes,2019,9,13,0,0,31XX E 1ST AVE,Hastings-Sunrise,497183.0443,5457427.001
Other Crimes,2019,1,6,2,22,31XX E GEORGIA ST,Hastings-Sunrise,497204.5154,5458395.404
Other Crimes,2019,7,17,17,30,31XX PARKER ST,Hastings-Sunrise,497192.7867,5458064.529
Other Crimes,2019,7,29,2,45,31XX PARKER ST,Hastings-Sunrise,497192.7867,5458064.529
Other Crimes,2019,9,4,4,0,31XX PARKER ST,Hastings-Sunrise,497192.7867,5458064.529
Other Crimes,2019,10,23,22,30,31XX PARKER ST,Hastings-Sunrise,497192.7867,5458064.529
Other Crimes,2019,11,1,1,0,31XX PARKER ST,Hastings-Sunrise,497192.7867,5458064.529
Other Crimes,2019,9,19,17,29,31XX PARKER ST,Hastings-Sunrise,497229.6846,5458073.867
Other Crimes,2019,11,14,18,0,32XX E 1ST AVE,Hastings-Sunrise,497358.735,5457395.826
Other Crimes,2019,11,15,21,0,32XX E 1ST AVE,Hastings-Sunrise,497358.735,5457395.826
Other Crimes,2019,2,4,13,0,32XX E 2ND AVE,Hastings-Sunrise,497513.4017,5457305.838
Other Crimes,2019,12,31,6,0,32XX E 5TH AVE,Hastings-Sunrise,497497.8626,5456985.161
Other Crimes,2019,7,19,4,4,32XX GRAVELEY ST,Hastings-Sunrise,497359.5983,5457509.876
Other Crimes,2019,6,11,4,16,32XX GRAVELEY ST,Hastings-Sunrise,497370.9459,5457509.804
Other Crimes,2019,7,1,8,8,33XX E 5TH AVE,Hastings-Sunrise,497649.5292,5456983.466
Other Crimes,2019,4,21,21,0,33XX E 5TH AVE,Hastings-Sunrise,497650.7138,5456983.458
Other Crimes,2019,2,15,20,0,33XX E 8TH AVE,Hastings-Sunrise,497560.4981,5456678.099
Other Crimes,2019,4,5,21,30,33XX E GEORGIA ST,Hastings-Sunrise,497616.9519,5458394.561
Other Crimes,2019,8,30,20,0,34XX BRIDGEWAY,Hastings-Sunrise,497817.7421,5459648.068
Other Crimes,2019,10,19,3,22,34XX E 1ST AVE,Hastings-Sunrise,497730.4425,5457424.237
Other Crimes,2019,12,31,16,36,34XX E 1ST AVE,Hastings-Sunrise,497888.6269,5457397.089
Other Crimes,2019,12,17,23,33,34XX E 5TH AVE,Hastings-Sunrise,497797.5658,5456983.764
Other Crimes,2019,1,25,18,0,34XX E GEORGIA ST,Hastings-Sunrise,497763.2621,5458385.123
Other Crimes,2019,10,16,18,30,34XX E HASTINGS ST,Hastings-Sunrise,497728.7854,5458705.799
Other Crimes,2019,10,6,8,48,34XX E HASTINGS ST,Hastings-Sunrise,497820.9939,5458705.242
Other Crimes,2019,1,15,0,39,35XX ADANAC ST,Hastings-Sunrise,497987.1077,5458302.024
Other Crimes,2019,7,26,22,0,35XX ADANAC ST,Hastings-Sunrise,498034.2183,5458292.653
Other Crimes,2019,1,30,14,7,35XX E HASTINGS ST,Hastings-Sunrise,498129.0748,5458713.81
Other Crimes,2019,7,23,9,0,35XX E PENDER ST,Hastings-Sunrise,497995.8752,5458611.084
Other Crimes,2019,9,6,15,0,35XX ETON ST,Hastings-Sunrise,498046.6354,5459445.569
Other Crimes,2019,1,10,0,0,35XX FRANKLIN ST,Hastings-Sunrise,498008.0339,5458807.46
Other Crimes,2019,1,2,15,0,35XX PANDORA ST,Hastings-Sunrise,497949.7642,5458916.065
Other Crimes,2019,5,17,14,10,36XX E HASTINGS ST,Hastings-Sunrise,498249.3715,5458705.005
Other Crimes,2019,5,13,23,52,36XX E HASTINGS ST,Hastings-Sunrise,498257.1495,5458705.027
Other Crimes,2019,9,27,22,0,36XX TRIUMPH ST,Hastings-Sunrise,498161.1456,5459009.017
Other Crimes,2019,1,15,20,0,36XX WILLIAM ST,Hastings-Sunrise,498204.6706,5457924.338
Other Crimes,2019,7,20,16,40,3X KAMLOOPS ST,Hastings-Sunrise,496025.8221,5459081.48
Other Crimes,2019,5,16,9,24,3XX CASSIAR ST,Hastings-Sunrise,497762.3795,5458810.934
Other Crimes,2019,7,15,21,0,3XX KAMLOOPS ST,Hastings-Sunrise,496034.9795,5458809.138
Other Crimes,2019,3,28,3,34,3XX KASLO ST,Hastings-Sunrise,496611.0317,5458723.452
Other Crimes,2019,11,28,18,0,3XX KOOTENAY ST,Hastings-Sunrise,498134.3191,5458718.147
Other Crimes,2019,10,9,19,0,3XX N KAMLOOPS ST,Hastings-Sunrise,496036.0307,5459451.186
Other Crimes,2019,11,3,17,47,3XX N NANAIMO ST,Hastings-Sunrise,495896.5147,5459469.461
Other Crimes,2019,4,3,22,0,3XX N NANAIMO ST,Hastings-Sunrise,495896.5169,5459470.285
Other Crimes,2019,12,6,0,0,3XX SKEENA ST,Hastings-Sunrise,497944.8974,5458807.204
Other Crimes,2019,3,27,5,10,4XX KOOTENAY ST,Hastings-Sunrise,498125.0807,5458703.688
Other Crimes,2019,11,1,1,0,4XX SKEENA ST,Hastings-Sunrise,497934.9195,5458700.215
Other Crimes,2019,12,29,12,46,4XX SKEENA ST,Hastings-Sunrise,497934.9195,5458700.215
Other Crimes,2019,9,11,8,30,5XX LILLOOET ST,Hastings-Sunrise,497170.1303,5458536.807
Other Crimes,2019,6,14,19,30,5XX N SKEENA ST,Hastings-Sunrise,497937.2181,5459722.174
Other Crimes,2019,6,14,22,15,6XX KASLO ST,Hastings-Sunrise,496598.4248,5458441.864
Other Crimes,2019,12,15,11,34,6XX NANAIMO ST,Hastings-Sunrise,495891.0552,5458439.393
Other Crimes,2019,10,28,9,18,7X CASSIAR ST,Hastings-Sunrise,497759.2497,5459040.303
Other Crimes,2019,3,18,2,0,7XX KASLO ST,Hastings-Sunrise,496594.3398,5458314.437
Other Crimes,2019,10,1,23,0,8XX WINDERMERE ST,Hastings-Sunrise,497358.5405,5458261.173
Other Crimes,2019,2,2,15,0,8XX WINDERMERE ST,Hastings-Sunrise,497368.8734,5458296.249
Other Crimes,2019,8,1,15,30,8XX WINDERMERE ST,Hastings-Sunrise,497368.8734,5458296.249
Other Crimes,2019,8,3,20,0,8XX WINDERMERE ST,Hastings-Sunrise,497368.8734,5458296.249
Other Crimes,2019,12,16,22,42,9XX BOUNDARY RD,Hastings-Sunrise,498276.1887,5458217.948
Other Crimes,2019,9,8,14,0,ADANAC ST / KAMLOOPS ST,Hastings-Sunrise,496027.7982,5458303.051
Other Crimes,2019,9,4,10,3,BOUNDARY RD / E 1ST AVE,Hastings-Sunrise,498277.8105,5457403.627
Other Crimes,2019,5,11,23,37,BRIDGEWAY / CASSIAR CONN,Hastings-Sunrise,497659.3339,5459005.092
Other Crimes,2019,12,12,19,0,CAMBRIDGE ST / FELLOWES ST,Hastings-Sunrise,497969.4475,5459327.396
Other Crimes,2019,10,4,16,28,CASSIAR CONN / E HASTINGS ST,Hastings-Sunrise,497659.3339,5459005.092
Other Crimes,2019,7,1,0,0,DUNDAS ST / NANAIMO ST,Hastings-Sunrise,495889.2193,5459115.666
Other Crimes,2019,6,6,22,0,E 1ST AVE / NANAIMO ST,Hastings-Sunrise,495881.9559,5457406.974
Other Crimes,2019,2,14,21,30,E 2ND AVE / KAMLOOPS ST,Hastings-Sunrise,496020.3473,5457304.066
Other Crimes,2019,2,26,16,15,E 2ND AVE / RENFREW ST,Hastings-Sunrise,496781.9953,5457303.39
Other Crimes,2019,5,3,17,0,E 3RD AVE / PENTICTON ST,Hastings-Sunrise,496207.9835,5457202.768
Other Crimes,2019,9,18,9,56,E 3RD AVE / PENTICTON ST,Hastings-Sunrise,496207.9835,5457202.768
Other Crimes,2019,7,30,10,0,E 7TH AVE / NOOTKA ST,Hastings-Sunrise,496977.421,5456788.382
Other Crimes,2019,11,28,8,30,E 8TH AVE / LILLOOET ST,Hastings-Sunrise,497157.8664,5456684.786
Other Crimes,2019,4,17,9,20,E 8TH AVE / NOOTKA ST,Hastings-Sunrise,496976.7821,5456685.661
Other Crimes,2019,5,28,9,0,E BROADWAY AVE / NOOTKA ST,Hastings-Sunrise,496974.8656,5456574.18
Other Crimes,2019,10,29,19,30,E HASTINGS ST / LILLOOET ST,Hastings-Sunrise,497174.9511,5458712.617
Other Crimes,2019,9,23,19,50,E HASTINGS ST / RENFREW ST,Hastings-Sunrise,496797.3881,5458712.213
Other Crimes,2019,7,19,21,0,E PENDER ST / NOOTKA ST,Hastings-Sunrise,496985.3294,5458606.305
Other Crimes,2019,11,1,22,0,GRANT ST / KAMLOOPS ST,Hastings-Sunrise,496022.3902,5457624.336
Other Crimes,2019,8,17,0,0,GRANT ST / WINDERMERE ST,Hastings-Sunrise,497350.4027,5457621.246
Other Crimes,2019,7,1,13,25,MCGILL ST / N RENFREW ST,Hastings-Sunrise,496796.8775,5459546.394
Other Crimes,2019,6,13,18,0,MCGILL ST / N SLOCAN ST,Hastings-Sunrise,496413.7982,5459552.645
Other Crimes,2019,9,22,0,15,MCGILL ST / N SLOCAN ST,Hastings-Sunrise,496413.7982,5459552.645
Other Crimes,2019,8,14,12,0,PANDORA ST / SKEENA ST,Hastings-Sunrise,497940.3628,5458911.551
Offence Against a Person,2019,9,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,12,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,21,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,3,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,1,31,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,1,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,6,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,23,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,6,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,6,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,4,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,12,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,4,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,4,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,6,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,6,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,4,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,10,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,31,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,31,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,13,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,4,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,6,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,12,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,4,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,1,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,8,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,11,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,9,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,1,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,12,31,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,2,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,7,31,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
Offence Against a Person,2019,5,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0,0
